id|employee_id|allocation_id|reason|start_date|end_date|temporary
36808|6236|40282|vacation|2020-10-01|2020-10-02|False
31787|3114|20144|vacation|2020-10-05|2020-10-10|False
31787|3114|20162|vacation|2020-10-05|2020-10-10|False
32572|3162|86399|vacation|2020-09-28|2020-09-28|False
32572|3162|86398|vacation|2020-09-28|2020-09-28|False
36818|2963|77325|vacation|2020-09-26|2020-09-30|False
31108|354|11236|vacation|2020-09-30|2020-10-02|False
31108|354|11202|vacation|2020-09-30|2020-10-02|False
36787|9795|159936|vacation|2020-10-01|2020-10-02|False
36787|9795|145030|vacation|2020-10-01|2020-10-02|False
36787|9795|129656|vacation|2020-10-01|2020-10-02|False
36787|9795|129655|vacation|2020-10-01|2020-10-02|False
36787|9795|129657|vacation|2020-10-01|2020-10-02|False
36787|9795|129658|vacation|2020-10-01|2020-10-02|False
36824|1647|7194|vacation|2020-10-19|2020-10-24|False
36824|1647|3858|vacation|2020-10-19|2020-10-24|False
36824|1647|3833|vacation|2020-10-19|2020-10-24|False
36825|2552|5403|vacation|2020-10-19|2020-10-24|False
36825|2552|125887|vacation|2020-10-19|2020-10-24|False
36825|2552|125886|vacation|2020-10-19|2020-10-24|False
36823|1646|16422|vacation|2020-10-19|2020-10-24|False
36827|10578|132318|vacation|2020-10-01|2020-10-24|False
36827|10578|132316|vacation|2020-10-01|2020-10-24|False
36833|10505|158427|vacation|2020-09-30|2020-09-30|False
36833|10505|158426|vacation|2020-09-30|2020-09-30|False
36835|10534|129423|vacation|2020-10-28|2020-10-31|False
36835|10534|129424|vacation|2020-10-28|2020-10-31|False
36836|951|39425|vacation|2020-11-02|2020-11-02|False
36836|951|39426|vacation|2020-11-02|2020-11-02|False
36836|951|66058|vacation|2020-11-02|2020-11-02|False
36836|951|66059|vacation|2020-11-02|2020-11-02|False
36836|951|39420|vacation|2020-11-02|2020-11-02|False
36836|951|66060|vacation|2020-11-02|2020-11-02|False
36836|951|66061|vacation|2020-11-02|2020-11-02|False
36836|951|88733|vacation|2020-11-02|2020-11-02|False
36836|951|88732|vacation|2020-11-02|2020-11-02|False
30751|6847|97669|vacation|2020-07-14|2020-07-21|False
30751|6847|94958|vacation|2020-07-14|2020-07-21|False
31463|3060|97675|vacation|2020-10-05|2020-10-10|False
31463|3060|97674|vacation|2020-10-05|2020-10-10|False
31463|3060|121118|vacation|2020-10-05|2020-10-10|False
35435|3094|11559|vacation|2020-10-09|2020-10-10|False
35435|3094|11554|vacation|2020-10-09|2020-10-10|False
35434|1680|11571|vacation|2020-10-09|2020-10-10|False
35434|1680|11564|vacation|2020-10-09|2020-10-10|False
36828|669|11061|vacation|2020-10-10|2020-10-10|False
36828|669|11041|vacation|2020-10-10|2020-10-10|False
36828|669|39323|vacation|2020-10-10|2020-10-10|False
36828|669|39324|vacation|2020-10-10|2020-10-10|False
36169|9808|140544|vacation|2020-09-21|2020-09-29|False
36169|9808|140546|vacation|2020-09-21|2020-09-29|False
36169|9808|140543|vacation|2020-09-21|2020-09-29|False
36169|9808|78310|vacation|2020-09-21|2020-09-29|False
36169|9808|140545|vacation|2020-09-21|2020-09-29|False
32120|5296|22212|vacation|2020-10-19|2020-10-20|False
32120|5296|22201|vacation|2020-10-19|2020-10-20|False
36840|5275|84369|vacation|2020-10-26|2020-10-31|False
36840|5275|84370|vacation|2020-10-26|2020-10-31|False
36479|828|78550|vacation|2020-10-21|2020-10-24|False
36479|828|39390|vacation|2020-10-21|2020-10-24|False
36842|3820|87123|vacation|2020-11-02|2020-11-14|False
36842|3820|87124|vacation|2020-11-02|2020-11-14|False
31213|4587|157752|vacation|2020-10-12|2020-10-31|False
31213|4587|157753|vacation|2020-10-12|2020-10-31|False
36784|1322|39513|vacation|2020-10-14|2020-10-17|False
36784|1322|39512|vacation|2020-10-14|2020-10-17|False
36288|9111|142029|vacation|2020-11-09|2020-11-22|False
36288|9111|142028|vacation|2020-11-09|2020-11-22|False
36853|8020|36285|vacation|2020-10-05|2020-10-10|False
36853|8020|36274|vacation|2020-10-05|2020-10-10|False
36853|8020|94624|vacation|2020-10-05|2020-10-10|False
36853|8020|94623|vacation|2020-10-05|2020-10-10|False
36858|10555|130356|vacation|2020-10-20|2020-10-24|False
36738|2087|11580|vacation|2020-09-28|2020-10-28|False
36738|2087|11589|vacation|2020-09-28|2020-10-28|False
36864|7834|41138|vacation|2020-10-12|2020-10-22|False
36864|7834|41137|vacation|2020-10-12|2020-10-22|False
36864|7834|41136|vacation|2020-10-12|2020-10-22|False
36866|10297|158656|vacation|2020-11-09|2020-11-15|False
36866|10297|158655|vacation|2020-11-09|2020-11-15|False
36868|10178|112451|vacation|2020-10-12|2020-10-31|False
36868|10178|112450|vacation|2020-10-12|2020-10-31|False
36870|9380|162901|vacation|2020-10-01|2020-10-02|False
36870|9380|162900|vacation|2020-10-01|2020-10-02|False
36870|9380|162899|vacation|2020-10-01|2020-10-02|False
36870|9380|162898|vacation|2020-10-01|2020-10-02|False
36873|9037|86753|vacation|2020-10-13|2020-10-17|False
36873|9037|86754|vacation|2020-10-13|2020-10-17|False
36873|9037|46666|vacation|2020-10-13|2020-10-17|False
36873|9037|46665|vacation|2020-10-13|2020-10-17|False
36874|10781|150510|vacation|2020-10-12|2020-10-17|False
36874|10781|150508|vacation|2020-10-12|2020-10-17|False
36875|1311|2905|vacation|2020-11-02|2020-11-07|False
36875|1311|2895|vacation|2020-11-02|2020-11-07|False
36815|9466|62040|vacation|2020-10-02|2020-10-03|False
36815|9466|62041|vacation|2020-10-02|2020-10-03|False
36878|8462|140682|vacation|2020-09-30|2020-09-30|False
36878|8462|140683|vacation|2020-09-30|2020-09-30|False
36878|8462|149095|vacation|2020-09-30|2020-09-30|False
36878|8462|149094|vacation|2020-09-30|2020-09-30|False
36692|9524|146234|vacation|2020-10-02|2020-10-12|False
36692|9524|118871|vacation|2020-10-02|2020-10-12|False
36883|734|39353|vacation|2020-10-10|2020-10-10|False
36883|734|39352|vacation|2020-10-10|2020-10-10|False
36881|2066|10164|vacation|2020-11-02|2020-11-07|False
36881|2066|10148|vacation|2020-11-02|2020-11-07|False
36882|10366|156419|vacation|2020-11-02|2020-11-07|False
36882|10366|156418|vacation|2020-11-02|2020-11-07|False
36882|10366|116302|vacation|2020-11-02|2020-11-07|False
36882|10366|116303|vacation|2020-11-02|2020-11-07|False
36889|6304|24572|vacation|2020-10-05|2020-10-10|False
36889|6304|24564|vacation|2020-10-05|2020-10-10|False
36896|9784|82566|vacation|2020-10-12|2020-10-17|False
36896|9784|82565|vacation|2020-10-12|2020-10-17|False
36896|9784|163598|vacation|2020-10-12|2020-10-17|False
36896|9784|163599|vacation|2020-10-12|2020-10-17|False
36896|9784|80573|vacation|2020-10-12|2020-10-17|False
36896|9784|80572|vacation|2020-10-12|2020-10-17|False
36896|9784|78068|vacation|2020-10-12|2020-10-17|False
36896|9784|78069|vacation|2020-10-12|2020-10-17|False
36077|1729|111084|vacation|2020-10-05|2020-10-10|False
36077|1729|111083|vacation|2020-10-05|2020-10-10|False
30635|535|6793|vacation|2020-10-05|2020-10-17|False
30635|535|6787|vacation|2020-10-05|2020-10-17|False
34547|5216|617|vacation|2020-11-23|2020-11-29|False
34547|5216|599|vacation|2020-11-23|2020-11-29|False
34547|5216|94421|vacation|2020-11-23|2020-11-29|False
34547|5216|92827|vacation|2020-11-23|2020-11-29|False
36839|4251|11340|vacation|2020-11-09|2020-11-14|False
36839|4251|11262|vacation|2020-11-09|2020-11-14|False
36839|4251|11384|vacation|2020-11-09|2020-11-14|False
36839|4251|132630|vacation|2020-11-09|2020-11-14|False
34548|5216|617|vacation|2020-12-04|2020-12-06|False
34548|5216|599|vacation|2020-12-04|2020-12-06|False
34548|5216|94421|vacation|2020-12-04|2020-12-06|False
34548|5216|92827|vacation|2020-12-04|2020-12-06|False
34543|10265|109483|vacation|2020-11-18|2020-11-21|False
36702|6815|136263|vacation|2020-10-09|2020-10-18|False
36702|6815|136264|vacation|2020-10-09|2020-10-18|False
36702|6815|136262|vacation|2020-10-09|2020-10-18|False
30597|2853|39880|vacation|2020-10-12|2020-10-19|False
30597|2853|39878|vacation|2020-10-12|2020-10-19|False
36900|6232|24445|vacation|2020-10-02|2020-10-02|False
36900|6232|24429|vacation|2020-10-02|2020-10-02|False
31040|7552|40940|vacation|2020-10-05|2020-10-10|False
31040|7552|40941|vacation|2020-10-05|2020-10-10|False
35817|7740|51353|vacation|2020-09-14|2020-10-05|False
35817|7740|51352|vacation|2020-09-14|2020-10-05|False
35817|7740|86615|vacation|2020-09-14|2020-10-05|False
35817|7740|86614|vacation|2020-09-14|2020-10-05|False
33263|2281|13052|vacation|2020-11-02|2020-11-08|False
33263|2281|13061|vacation|2020-11-02|2020-11-08|False
33263|2281|101123|vacation|2020-11-02|2020-11-08|False
33263|2281|59980|vacation|2020-11-02|2020-11-08|False
33263|2281|116452|vacation|2020-11-02|2020-11-08|False
34509|7611|34852|vacation|2020-10-12|2020-10-24|False
34509|7611|34845|vacation|2020-10-12|2020-10-24|False
34632|6253|27414|vacation|2020-10-12|2020-10-17|False
34632|6253|27430|vacation|2020-10-12|2020-10-17|False
36903|1016|39442|vacation|2020-10-05|2020-10-24|False
36903|1016|39440|vacation|2020-10-05|2020-10-24|False
36904|2756|1592|vacation|2020-10-05|2020-10-24|False
36904|2756|1583|vacation|2020-10-05|2020-10-24|False
36887|10523|140547|vacation|2020-10-07|2020-10-10|False
35815|563|39288|vacation|2020-10-05|2020-10-10|False
35813|771|13799|vacation|2020-10-05|2020-10-10|False
35813|771|13809|vacation|2020-10-05|2020-10-10|False
36905|6286|130274|vacation|2020-09-14|2020-09-20|False
36905|6286|154149|vacation|2020-09-14|2020-09-20|False
36905|6286|130275|vacation|2020-09-14|2020-09-20|False
36905|6286|154148|vacation|2020-09-14|2020-09-20|False
36908|10888|162188|vacation|2020-11-03|2020-11-03|False
35315|712|82501|vacation|2020-10-12|2020-10-31|False
35315|712|82500|vacation|2020-10-12|2020-10-31|False
36911|10317|112895|vacation|2020-10-06|2020-10-06|False
36911|10317|112894|vacation|2020-10-06|2020-10-06|False
36918|7917|146206|vacation|2020-10-22|2020-10-24|False
36918|7917|146205|vacation|2020-10-22|2020-10-24|False
36919|7917|146206|vacation|2020-12-07|2020-12-12|False
36919|7917|146205|vacation|2020-12-07|2020-12-12|False
36920|1242|39487|vacation|2020-11-10|2020-11-14|False
36920|1242|39486|vacation|2020-11-10|2020-11-14|False
36921|10276|128896|vacation|2020-10-10|2020-10-14|False
36921|10276|128895|vacation|2020-10-10|2020-10-14|False
36922|10454|128898|vacation|2020-10-10|2020-10-14|False
36922|10454|128897|vacation|2020-10-10|2020-10-14|False
36912|10430|164328|vacation|2020-10-06|2020-10-06|False
36912|10430|164327|vacation|2020-10-06|2020-10-06|False
36912|10430|164329|vacation|2020-10-06|2020-10-06|False
36912|10430|164330|vacation|2020-10-06|2020-10-06|False
36925|7776|41122|vacation|2020-12-04|2020-12-08|False
36925|7776|41123|vacation|2020-12-04|2020-12-08|False
36885|10524|151669|vacation|2020-10-07|2020-10-10|False
36847|6248|154167|vacation|2020-10-09|2020-10-24|False
36847|6248|40291|vacation|2020-10-09|2020-10-24|False
36847|6248|40295|vacation|2020-10-09|2020-10-24|False
36847|6248|40297|vacation|2020-10-09|2020-10-24|False
31778|9458|62053|vacation|2020-10-12|2020-10-17|False
31778|9458|62052|vacation|2020-10-12|2020-10-17|False
33037|9544|62003|vacation|2020-09-14|2020-10-10|False
33037|9544|62002|vacation|2020-09-14|2020-10-10|False
33040|9449|62120|vacation|2020-09-14|2020-10-10|False
33040|9449|62118|vacation|2020-09-14|2020-10-10|False
33040|9449|62119|vacation|2020-09-14|2020-10-10|False
33040|9449|62121|vacation|2020-09-14|2020-10-10|False
36934|10996|161428|vacation|2020-10-10|2020-10-10|False
36936|10218|103212|vacation|2020-10-15|2020-10-31|False
36936|10218|103211|vacation|2020-10-15|2020-10-31|False
36953|10940|158982|vacation|2020-10-09|2020-10-09|False
36953|10940|158981|vacation|2020-10-09|2020-10-09|False
36953|10940|163706|vacation|2020-10-09|2020-10-09|False
36954|6744|135051|vacation|2020-10-05|2020-10-16|False
36954|6744|134838|vacation|2020-10-05|2020-10-16|False
36954|6744|135052|vacation|2020-10-05|2020-10-16|False
36390|126|228|vacation|2020-10-12|2020-10-19|False
36716|8073|27750|vacation|2020-10-12|2020-10-24|False
36963|7574|35208|vacation|2020-10-12|2020-10-17|False
36963|7574|35199|vacation|2020-10-12|2020-10-17|False
36964|8981|35140|vacation|2020-10-12|2020-10-17|False
36964|8981|35130|vacation|2020-10-12|2020-10-17|False
36860|62|101481|vacation|2020-10-16|2020-10-17|False
36860|62|101489|vacation|2020-10-16|2020-10-17|False
36969|8142|156083|vacation|2020-09-28|2020-10-02|False
36969|8142|156084|vacation|2020-09-28|2020-10-02|False
36945|40|117988|vacation|2020-10-13|2020-10-13|False
36945|40|117986|vacation|2020-10-13|2020-10-13|False
36945|40|197|vacation|2020-10-13|2020-10-13|False
36945|40|198|vacation|2020-10-13|2020-10-13|False
36677|9515|62042|vacation|2020-12-28|2020-12-31|False
36677|9515|62043|vacation|2020-12-28|2020-12-31|False
36678|9476|66888|vacation|2020-12-28|2020-12-31|False
35142|108|196|vacation|2020-10-19|2020-10-24|False
35142|108|195|vacation|2020-10-19|2020-10-24|False
31676|3387|58180|vacation|2020-10-12|2020-10-24|False
31676|3387|21540|vacation|2020-10-12|2020-10-24|False
31676|3387|21513|vacation|2020-10-12|2020-10-24|False
31676|3387|58181|vacation|2020-10-12|2020-10-24|False
36972|10274|160936|vacation|2020-10-12|2020-10-14|False
36972|10274|128024|vacation|2020-10-12|2020-10-14|False
36972|10274|128025|vacation|2020-10-12|2020-10-14|False
31799|389|39216|vacation|2020-10-12|2020-10-17|False
31799|389|39218|vacation|2020-10-12|2020-10-17|False
36973|44|76|vacation|2020-10-31|2020-10-31|False
36973|44|77|vacation|2020-10-31|2020-10-31|False
36981|4456|157454|vacation|2020-10-08|2020-10-08|False
36981|4456|157455|vacation|2020-10-08|2020-10-08|False
36984|9549|61925|vacation|2020-10-07|2020-10-17|False
36984|9549|61926|vacation|2020-10-07|2020-10-17|False
36688|6257|159451|vacation|2020-10-13|2020-10-17|False
36688|6257|159450|vacation|2020-10-13|2020-10-17|False
36688|6257|112962|vacation|2020-10-13|2020-10-17|False
36688|6257|112964|vacation|2020-10-13|2020-10-17|False
36688|6257|112963|vacation|2020-10-13|2020-10-17|False
36986|3325|12917|vacation|2020-12-02|2020-12-24|False
36986|3325|12912|vacation|2020-12-02|2020-12-24|False
36987|1926|779|vacation|2020-12-02|2020-12-24|False
36987|1926|772|vacation|2020-12-02|2020-12-24|False
36946|10367|116323|illness|2020-10-06|2020-10-10|False
36946|10367|116324|illness|2020-10-06|2020-10-10|False
36989|862|8421|vacation|2020-11-16|2020-12-01|False
36989|862|8412|vacation|2020-11-16|2020-12-01|False
36971|55|150938|illness|2020-10-14|2020-10-17|False
36971|55|150937|illness|2020-10-14|2020-10-17|False
32169|10327|112234|vacation|2020-11-23|2020-11-27|False
32169|10327|161846|vacation|2020-11-23|2020-11-27|False
32169|10327|161845|vacation|2020-11-23|2020-11-27|False
32169|10327|112235|vacation|2020-11-23|2020-11-27|False
31975|9862|159548|vacation|2020-11-02|2020-11-07|False
31975|9862|159549|vacation|2020-11-02|2020-11-07|False
31975|9862|140434|vacation|2020-11-02|2020-11-07|False
31975|9862|140433|vacation|2020-11-02|2020-11-07|False
36998|1252|14864|vacation|2020-11-26|2020-11-28|False
36998|1252|14856|vacation|2020-11-26|2020-11-28|False
36998|1252|15088|vacation|2020-11-26|2020-11-28|False
36998|1252|15082|vacation|2020-11-26|2020-11-28|False
37000|10095|98639|vacation|2020-10-15|2020-10-15|False
37000|10095|98640|vacation|2020-10-15|2020-10-15|False
37002|57|103174|vacation|2020-09-28|2020-09-29|False
37002|57|103175|vacation|2020-09-28|2020-09-29|False
36690|9527|128803|vacation|2020-10-15|2020-10-24|False
36690|9527|128804|vacation|2020-10-15|2020-10-24|False
36690|9527|128805|vacation|2020-10-15|2020-10-24|False
36690|9527|128806|vacation|2020-10-15|2020-10-24|False
37005|4770|83801|vacation|2020-08-27|2020-08-27|False
37005|4770|83800|vacation|2020-08-27|2020-08-27|False
36777|799|84309|vacation|2020-10-19|2020-11-07|False
36777|799|84310|vacation|2020-10-19|2020-11-07|False
36992|8357|119187|vacation|2020-10-19|2020-11-01|False
36992|8357|119188|vacation|2020-10-19|2020-11-01|False
36991|8392|29122|vacation|2020-11-04|2020-11-18|False
36991|8392|29110|vacation|2020-11-04|2020-11-18|False
37007|10934|155255|vacation|2020-10-19|2020-10-21|False
37008|9467|62100|vacation|2020-11-09|2020-11-21|False
37012|9454|62020|vacation|2020-10-26|2020-11-03|False
37012|9454|62021|vacation|2020-10-26|2020-11-03|False
36817|6537|40464|vacation|2020-10-17|2020-10-17|False
32694|84|152|vacation|2020-09-26|2020-10-10|False
32694|84|151|vacation|2020-09-26|2020-10-10|False
37020|980|5778|vacation|2020-10-26|2020-11-07|False
37020|980|5789|vacation|2020-10-26|2020-11-07|False
37021|9564|62392|vacation|2020-10-12|2020-10-24|False
30908|6603|40562|vacation|2020-11-01|2020-11-30|False
37023|6603|40562|vacation|2020-10-10|2020-10-10|False
37022|6698|115798|vacation|2020-10-13|2020-10-14|False
37022|6698|115799|vacation|2020-10-13|2020-10-14|False
37022|6698|115800|vacation|2020-10-13|2020-10-14|False
36439|85|122320|vacation|2020-09-26|2020-10-10|False
36439|85|122321|vacation|2020-09-26|2020-10-10|False
32097|6225|95313|vacation|2020-11-06|2020-11-07|False
37035|57|103174|vacation|2020-10-08|2020-10-10|False
37035|57|103175|vacation|2020-10-08|2020-10-10|False
34520|9258|50055|vacation|2020-10-12|2020-10-24|False
34520|9258|50054|vacation|2020-10-12|2020-10-24|False
37037|10816|146711|vacation|2020-10-10|2020-10-10|False
37037|10816|146710|vacation|2020-10-10|2020-10-10|False
37039|3090|49403|vacation|2020-10-12|2020-10-24|False
37039|3090|49404|vacation|2020-10-12|2020-10-24|False
35416|6435|123330|vacation|2020-09-28|2020-10-10|False
35416|6435|155393|vacation|2020-09-28|2020-10-10|False
35416|6435|155392|vacation|2020-09-28|2020-10-10|False
35416|6435|155391|vacation|2020-09-28|2020-10-10|False
35416|6435|155390|vacation|2020-09-28|2020-10-10|False
35416|6435|123331|vacation|2020-09-28|2020-10-10|False
37028|8548|158425|vacation|2020-10-09|2020-10-10|False
37028|8548|158424|vacation|2020-10-09|2020-10-10|False
37029|10505|158427|vacation|2020-10-09|2020-10-10|False
37029|10505|158426|vacation|2020-10-09|2020-10-10|False
37013|9874|96459|vacation|2020-10-19|2020-10-24|False
37013|9874|96460|vacation|2020-10-19|2020-10-24|False
37013|9874|161979|vacation|2020-10-19|2020-10-24|False
37013|9874|161980|vacation|2020-10-19|2020-10-24|False
37043|6268|29357|vacation|2020-10-16|2020-10-17|False
37043|6268|29493|vacation|2020-10-16|2020-10-17|False
37043|6268|29841|vacation|2020-10-16|2020-10-17|False
37038|9320|53879|vacation|2020-10-12|2020-10-12|False
37038|9320|53880|vacation|2020-10-12|2020-10-12|False
37044|9635|128209|vacation|2020-11-02|2020-11-07|False
37044|9635|128210|vacation|2020-11-02|2020-11-07|False
31332|6424|26104|vacation|2020-10-12|2020-10-24|False
31332|6424|26102|vacation|2020-10-12|2020-10-24|False
31332|6424|28128|vacation|2020-10-12|2020-10-24|False
31332|6424|28125|vacation|2020-10-12|2020-10-24|False
37051|9464|62030|vacation|2020-10-10|2020-10-10|False
37051|9464|62031|vacation|2020-10-10|2020-10-10|False
37058|8688|21234|vacation|2020-10-19|2020-10-19|False
37058|8688|21225|vacation|2020-10-19|2020-10-19|False
37059|2434|16033|vacation|2020-10-26|2020-10-31|False
37059|2434|16040|vacation|2020-10-26|2020-10-31|False
36820|6236|40283|vacation|2020-10-19|2020-10-25|False
36820|6236|40282|vacation|2020-10-19|2020-10-25|False
37066|9081|103618|vacation|2020-10-26|2020-10-30|False
37066|9081|103617|vacation|2020-10-26|2020-10-30|False
32440|8525|78566|vacation|2020-10-26|2020-10-31|False
32440|8525|78564|vacation|2020-10-26|2020-10-31|False
32440|8525|78565|vacation|2020-10-26|2020-10-31|False
32440|8525|78563|vacation|2020-10-26|2020-10-31|False
32440|8525|78562|vacation|2020-10-26|2020-10-31|False
32440|8525|78567|vacation|2020-10-26|2020-10-31|False
37068|5201|23450|vacation|2020-10-12|2020-10-31|False
37071|30|162753|vacation|2020-10-12|2020-10-17|False
37071|30|162752|vacation|2020-10-12|2020-10-17|False
37071|30|48|vacation|2020-10-12|2020-10-17|False
37071|30|49|vacation|2020-10-12|2020-10-17|False
37072|6830|40794|vacation|2020-11-09|2020-11-28|False
37034|6298|28845|vacation|2020-10-19|2020-10-26|False
37034|6298|28874|vacation|2020-10-19|2020-10-26|False
37034|6298|28903|vacation|2020-10-19|2020-10-26|False
37034|6298|28977|vacation|2020-10-19|2020-10-26|False
37034|6298|28940|vacation|2020-10-19|2020-10-26|False
37034|6298|29010|vacation|2020-10-19|2020-10-26|False
36855|6360|27275|vacation|2020-09-29|2020-10-16|False
36855|6360|27091|vacation|2020-09-29|2020-10-16|False
37075|10513|131845|vacation|2020-10-19|2020-10-24|False
37075|10513|131846|vacation|2020-10-19|2020-10-24|False
37075|10513|132497|vacation|2020-10-19|2020-10-24|False
37075|10513|132500|vacation|2020-10-19|2020-10-24|False
37075|10513|132498|vacation|2020-10-19|2020-10-24|False
37075|10513|132499|vacation|2020-10-19|2020-10-24|False
37077|2722|39858|vacation|2020-10-24|2020-10-24|False
37077|2722|39860|vacation|2020-10-24|2020-10-24|False
37077|2722|39864|vacation|2020-10-24|2020-10-24|False
37077|2722|39862|vacation|2020-10-24|2020-10-24|False
37077|2722|39866|vacation|2020-10-24|2020-10-24|False
37077|2722|39868|vacation|2020-10-24|2020-10-24|False
36906|1554|39591|vacation|2020-11-02|2020-11-24|False
36906|1554|39592|vacation|2020-11-02|2020-11-24|False
37026|8393|94435|vacation|2020-10-19|2020-10-20|False
37026|8393|94434|vacation|2020-10-19|2020-10-20|False
36838|6376|29782|vacation|2020-10-05|2020-10-17|False
36838|6376|28176|vacation|2020-10-05|2020-10-17|False
36838|6376|28198|vacation|2020-10-05|2020-10-17|False
36838|6376|28210|vacation|2020-10-05|2020-10-17|False
36838|6376|28225|vacation|2020-10-05|2020-10-17|False
36838|6376|28186|vacation|2020-10-05|2020-10-17|False
36708|3121|39910|illness|2020-09-23|2020-10-17|False
36708|3121|39913|illness|2020-09-23|2020-10-17|False
36708|3121|39921|illness|2020-09-23|2020-10-17|False
36708|3121|39920|illness|2020-09-23|2020-10-17|False
36708|3121|39919|illness|2020-09-23|2020-10-17|False
36708|3121|39918|illness|2020-09-23|2020-10-17|False
37093|6214|25258|vacation|2020-11-16|2020-11-21|False
37093|6214|25250|vacation|2020-11-16|2020-11-21|False
37094|9532|62000|vacation|2020-11-09|2020-11-28|False
37094|9532|62001|vacation|2020-11-09|2020-11-28|False
37094|9532|61998|vacation|2020-11-09|2020-11-28|False
37094|9532|61999|vacation|2020-11-09|2020-11-28|False
37099|3114|20144|vacation|2020-10-23|2020-10-26|False
37099|3114|20162|vacation|2020-10-23|2020-10-26|False
37101|10898|164986|vacation|2020-10-16|2020-10-17|False
37101|10898|164985|vacation|2020-10-16|2020-10-17|False
37101|10898|153975|vacation|2020-10-16|2020-10-17|False
37101|10898|162143|vacation|2020-10-16|2020-10-17|False
37101|10898|153974|vacation|2020-10-16|2020-10-17|False
37101|10898|163127|vacation|2020-10-16|2020-10-17|False
37101|10898|163128|vacation|2020-10-16|2020-10-17|False
37112|6632|40600|vacation|2020-11-21|2020-12-12|False
37112|6632|40602|vacation|2020-11-21|2020-12-12|False
37114|6568|40517|vacation|2020-11-02|2020-11-07|False
32113|661|39322|vacation|2020-10-17|2020-10-24|False
32113|661|39321|vacation|2020-10-17|2020-10-24|False
37115|6722|40701|vacation|2020-11-02|2020-11-07|False
33265|2299|22661|vacation|2020-10-19|2020-10-31|False
33265|2299|22650|vacation|2020-10-19|2020-10-31|False
37117|6302|40346|vacation|2020-10-19|2020-10-24|False
37117|6302|40345|vacation|2020-10-19|2020-10-24|False
37120|6366|151664|vacation|2020-10-16|2020-10-17|False
37106|9808|140543|vacation|2020-10-24|2020-10-24|False
37106|9808|140544|vacation|2020-10-24|2020-10-24|False
37106|9808|78310|vacation|2020-10-24|2020-10-24|False
37106|9808|140545|vacation|2020-10-24|2020-10-24|False
37106|9808|140546|vacation|2020-10-24|2020-10-24|False
35104|10668|137159|vacation|2020-11-11|2020-11-22|False
35104|10668|137160|vacation|2020-11-11|2020-11-22|False
35104|10668|137161|vacation|2020-11-11|2020-11-22|False
35104|10668|137158|vacation|2020-11-11|2020-11-22|False
37122|1630|89421|vacation|2020-11-09|2020-12-02|False
37122|1630|89422|vacation|2020-11-09|2020-12-02|False
36033|680|39327|vacation|2020-11-02|2020-11-07|False
36033|680|39328|vacation|2020-11-02|2020-11-07|False
36034|645|39319|vacation|2020-11-02|2020-11-07|False
36034|645|39320|vacation|2020-11-02|2020-11-07|False
37128|8900|13897|vacation|2020-10-17|2020-10-17|False
37128|8900|13881|vacation|2020-10-17|2020-10-17|False
37133|4748|84077|vacation|2020-10-28|2020-10-31|False
37133|4748|84078|vacation|2020-10-28|2020-10-31|False
37133|4748|120737|vacation|2020-10-28|2020-10-31|False
37133|4748|84076|vacation|2020-10-28|2020-10-31|False
37133|4748|84075|vacation|2020-10-28|2020-10-31|False
37133|4748|120738|vacation|2020-10-28|2020-10-31|False
37126|2622|104235|illness|2020-10-15|2020-10-15|False
37126|2622|111000|illness|2020-10-15|2020-10-15|False
37100|10026|164829|vacation|2020-10-17|2020-10-17|False
36857|8005|24221|vacation|2020-10-05|2020-10-15|False
36857|8005|24255|vacation|2020-10-05|2020-10-15|False
37042|1836|16416|vacation|2020-11-24|2020-12-05|False
37042|1836|7040|vacation|2020-11-24|2020-12-05|False
37042|1836|7034|vacation|2020-11-24|2020-12-05|False
37042|1836|16410|vacation|2020-11-24|2020-12-05|False
37159|10793|161221|vacation|2020-10-19|2020-10-24|False
37159|10793|161222|vacation|2020-10-19|2020-10-24|False
37159|10793|161220|vacation|2020-10-19|2020-10-24|False
37159|10793|161219|vacation|2020-10-19|2020-10-24|False
37152|10028|94996|vacation|2020-10-20|2020-10-24|False
37153|6815|136263|vacation|2020-10-19|2020-10-21|False
37153|6815|136262|vacation|2020-10-19|2020-10-21|False
37153|6815|136264|vacation|2020-10-19|2020-10-21|False
31294|844|49968|vacation|2020-10-19|2020-10-31|False
31294|844|39392|vacation|2020-10-19|2020-10-31|False
37135|4748|84076|vacation|2020-12-07|2020-12-12|False
37135|4748|120737|vacation|2020-12-07|2020-12-12|False
37135|4748|120738|vacation|2020-12-07|2020-12-12|False
37135|4748|84078|vacation|2020-12-07|2020-12-12|False
37135|4748|84077|vacation|2020-12-07|2020-12-12|False
37135|4748|84075|vacation|2020-12-07|2020-12-12|False
31428|2161|165731|vacation|2020-10-24|2020-10-27|False
31428|2161|23228|vacation|2020-10-24|2020-10-27|False
37160|9060|165211|vacation|2020-10-16|2020-10-16|False
37160|9060|165213|vacation|2020-10-16|2020-10-16|False
37162|10686|161640|vacation|2020-11-13|2020-11-14|False
37161|6537|40464|vacation|2020-11-30|2020-12-05|False
37165|9253|46897|vacation|2020-12-28|2020-12-31|False
37165|9253|46896|vacation|2020-12-28|2020-12-31|False
37170|10865|149231|vacation|2020-10-19|2020-10-24|False
37170|10865|149230|vacation|2020-10-19|2020-10-24|False
37173|10992|158524|vacation|2020-11-02|2020-11-07|False
